Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG
1,D2,2009,04/04/2010,Oberhausen,Kaiserslautern,2,1
2,D2,2009,01/11/2009,Munich 1860,Kaiserslautern,0,1
3,D2,2009,04/10/2009,Frankfurt FSV,Kaiserslautern,1,1
4,D2,2009,21/02/2010,Frankfurt FSV,Karlsruhe,2,1
5,D2,2009,06/12/2009,Ahlen,Karlsruhe,1,3
6,D2,2009,03/04/2010,Union Berlin,Karlsruhe,1,1
7,D2,2009,14/08/2009,Paderborn,Karlsruhe,2,0
8,D2,2009,08/03/2010,Bielefeld,Karlsruhe,0,1
9,D2,2009,26/09/2009,Kaiserslautern,Karlsruhe,2,0
10,D2,2009,21/11/2009,Hansa Rostock,Karlsruhe,2,1
11,D2,2009,19/12/2009,Greuther Furth,Karlsruhe,1,4
12,D2,2009,16/04/2010,Koblenz,Karlsruhe,2,2
13,D2,2009,21/03/2010,Oberhausen,Karlsruhe,1,0
14,D2,2009,14/09/2009,Cottbus,Karlsruhe,2,4
15,D2,2009,02/05/2010,Duisburg,Karlsruhe,0,1
16,D2,2009,30/10/2009,Fortuna Dusseldorf,Karlsruhe,1,0
17,D2,2009,15/01/2010,Aachen,Karlsruhe,3,1
18,D2,2009,18/10/2009,Augsburg,Karlsruhe,1,1
19,D2,2009,05/02/2010,St Pauli,Karlsruhe,2,1
20,D2,2009,24/08/2009,Munich 1860,Karlsruhe,1,3
21,D1,2009,06/02/2010,Bochum,Leverkusen,1,1
22,D1,2009,22/11/2009,Bayern Munich,Leverkusen,1,1
23,D1,2009,08/05/2010,M'gladbach,Leverkusen,1,1
24,D1,2009,08/08/2009,Mainz,Leverkusen,2,2
25,D1,2009,17/10/2009,Hamburg,Leverkusen,0,0
26,D1,2009,17/04/2010,Stuttgart,Leverkusen,2,1
27,D1,2009,20/03/2010,Dortmund,Leverkusen,3,0
28,D1,2009,31/10/2009,Schalke 04,Leverkusen,2,2
29,D1,2009,22/08/2009,Freiburg,Leverkusen,0,5
30,D1,2009,21/02/2010,Werder Bremen,Leverkusen,2,2
31,D1,2009,11/12/2009,Hertha,Leverkusen,2,2
32,D1,2009,05/12/2009,Hannover,Leverkusen,0,0
33,D1,2009,03/04/2010,Ein Frankfurt,Leverkusen,3,2
34,D1,2009,12/09/2009,Wolfsburg,Leverkusen,2,3
35,D1,2009,24/01/2010,Hoffenheim,Leverkusen,0,3
36,D1,2009,26/09/2009,FC Koln,Leverkusen,0,1
37,D1,2009,07/03/2010,Nurnberg,Leverkusen,3,2
38,D1,2009,21/11/2009,Wolfsburg,Nurnberg,2,3
39,D1,2009,05/12/2009,Dortmund,Nurnberg,4,0
40,D1,2009,17/04/2010,Freiburg,Nurnberg,2,1
41,D1,2009,12/02/2010,M'gladbach,Nurnberg,2,1
42,D1,2009,03/10/2009,Leverkusen,Nurnberg,4,0
43,D1,2009,17/01/2010,Schalke 04,Nurnberg,1,0
44,D1,2009,27/02/2010,Bochum,Nurnberg,0,0
45,D1,2009,30/01/2010,Hannover,Nurnberg,1,3
46,D1,2009,29/08/2009,Stuttgart,Nurnberg,0,0
47,D1,2009,07/11/2009,Mainz,Nurnberg,1,0
48,D1,2009,01/05/2010,Hamburg,Nurnberg,4,0
49,D1,2009,19/09/2009,Bayern Munich,Nurnberg,2,1
50,D1,2009,24/10/2009,Hoffenheim,Nurnberg,3,0
51,D1,2009,20/12/2009,FC Koln,Nurnberg,3,0
52,D1,2009,15/08/2009,Ein Frankfurt,Nurnberg,1,1
53,D1,2009,27/03/2010,Werder Bremen,Nurnberg,4,2
54,D1,2009,13/03/2010,Hertha,Nurnberg,1,2
55,D1,2009,13/09/2009,FC Koln,Schalke 04,1,2
56,D1,2009,28/11/2009,M'gladbach,Schalke 04,1,0
57,D1,2009,07/11/2009,Bayern Munich,Schalke 04,1,1
58,D1,2009,06/02/2010,Freiburg,Schalke 04,0,0
59,D1,2009,08/08/2009,Nurnberg,Schalke 04,1,2
60,D1,2009,24/04/2010,Hertha,Schalke 04,0,1
61,D1,2009,12/12/2009,Werder Bremen,Schalke 04,0,2
62,D1,2009,08/05/2010,Mainz,Schalke 04,0,0
63,D1,2009,17/10/2009,Stuttgart,Schalke 04,1,2
64,D1,2009,21/03/2010,Hamburg,Schalke 04,2,2
65,D1,2009,23/01/2010,Bochum,Schalke 04,2,2
66,D1,2009,06/03/2010,Ein Frankfurt,Schalke 04,1,4
67,D1,2009,26/09/2009,Dortmund,Schalke 04,0,1
68,D1,2009,21/02/2010,Wolfsburg,Schalke 04,2,1
69,D1,2009,27/03/2010,Leverkusen,Schalke 04,0,2
70,D1,2009,21/08/2009,Hoffenheim,Schalke 04,0,0
71,D1,2009,10/04/2010,Hannover,Schalke 04,4,2
72,D1,2009,24/10/2009,Hannover,Stuttgart,1,0
73,D1,2009,10/04/2010,Hertha,Stuttgart,0,1
74,D1,2009,08/05/2010,Hoffenheim,Stuttgart,1,1
75,D1,2009,12/09/2009,Hamburg,Stuttgart,3,1
76,D1,2009,22/08/2009,Dortmund,Stuttgart,1,1
77,D1,2009,06/03/2010,Werder Bremen,Stuttgart,2,2
78,D1,2009,27/03/2010,Bayern Munich,Stuttgart,1,2
79,D1,2009,12/03/2010,Schalke 04,Stuttgart,2,1
80,D1,2009,23/04/2010,Bochum,Stuttgart,0,2
81,D1,2009,07/08/2009,Wolfsburg,Stuttgart,2,0
82,D1,2009,26/09/2009,Ein Frankfurt,Stuttgart,0,3
83,D1,2009,06/02/2010,Nurnberg,Stuttgart,1,2
84,D1,2009,20/02/2010,FC Koln,Stuttgart,1,5
85,D1,2009,07/11/2009,M'gladbach,Stuttgart,0,0
86,D1,2009,22/01/2010,Freiburg,Stuttgart,0,1
87,D1,2009,29/11/2009,Leverkusen,Stuttgart,4,0
88,D1,2009,13/12/2009,Mainz,Stuttgart,1,1
89,D1,2009,20/09/2009,Leverkusen,Werder Bremen,0,0
90,D1,2009,30/08/2009,Hertha,Werder Bremen,2,3
91,D1,2009,06/12/2009,FC Koln,Werder Bremen,0,0
92,D1,2009,27/02/2010,Mainz,Werder Bremen,1,2
93,D1,2009,13/02/2010,Hannover,Werder Bremen,1,5
94,D1,2009,14/03/2010,Hoffenheim,Werder Bremen,0,1
95,D1,2009,21/11/2009,Freiburg,Werder Bremen,0,6
96,D1,2009,03/04/2010,Dortmund,Werder Bremen,2,1
97,D1,2009,17/04/2010,Wolfsburg,Werder Bremen,2,4
98,D1,2009,01/05/2010,Schalke 04,Werder Bremen,0,2
99,D1,2009,04/10/2009,Stuttgart,Werder Bremen,0,2
100,D1,2009,15/08/2009,Bayern Munich,Werder Bremen,1,1
101,D1,2009,30/01/2010,M'gladbach,Werder Bremen,4,3
102,D1,2009,20/12/2009,Hamburg,Werder Bremen,2,1
103,D1,2009,31/10/2009,Nurnberg,Werder Bremen,2,2
104,D1,2009,25/10/2009,Bochum,Werder Bremen,1,4
105,D1,2009,16/01/2010,Ein Frankfurt,Werder Bremen,1,0
106,D1,2009,01/11/2009,Ein Frankfurt,Bochum,2,1
107,D1,2009,16/04/2010,FC Koln,Bochum,2,0
108,D1,2009,20/03/2010,Werder Bremen,Bochum,3,2
109,D1,2009,29/08/2009,Leverkusen,Bochum,2,1
110,D1,2009,30/01/2010,Hertha,Bochum,0,0
111,D1,2009,16/08/2009,Schalke 04,Bochum,3,0
112,D1,2009,05/12/2009,Stuttgart,Bochum,1,1
113,D1,2009,22/11/2009,Hamburg,Bochum,0,1
114,D1,2009,25/09/2009,Nurnberg,Bochum,0,1
115,D1,2009,18/10/2009,Dortmund,Bochum,2,0
116,D1,2009,20/02/2010,Mainz,Bochum,0,0
117,D1,2009,06/03/2010,Wolfsburg,Bochum,4,1
118,D1,2009,12/09/2009,Hoffenheim,Bochum,3,0
119,D1,2009,19/12/2009,Hannover,Bochum,2,3
120,D1,2009,01/05/2010,Bayern Munich,Bochum,3,1
121,D1,2009,03/04/2010,Freiburg,Bochum,1,1
122,D1,2009,16/01/2010,M'gladbach,Bochum,1,2
123,D1,2009,21/11/2009,Schalke 04,Hannover,2,0
124,D1,2009,20/02/2010,Dortmund,Hannover,4,1
125,D1,2009,12/12/2009,M'gladbach,Hannover,5,3
126,D1,2009,22/08/2009,Nurnberg,Hannover,0,2
127,D1,2009,06/02/2010,Hoffenheim,Hannover,2,1
128,D1,2009,17/04/2010,Bayern Munich,Hannover,7,0
129,D1,2009,17/10/2009,Ein Frankfurt,Hannover,2,1
130,D1,2009,13/09/2009,Werder Bremen,Hannover,0,0
131,D1,2009,08/05/2010,Bochum,Hannover,0,3
132,D1,2009,24/04/2010,Leverkusen,Hannover,3,0
133,D1,2009,20/03/2010,Stuttgart,Hannover,2,0
134,D1,2009,31/10/2009,FC Koln,Hannover,0,1
135,D1,2009,23/01/2010,Mainz,Hannover,1,0
136,D1,2009,04/04/2010,Hamburg,Hannover,0,0
137,D1,2009,26/09/2009,Wolfsburg,Hannover,4,2
138,D1,2009,08/08/2009,Hertha,Hannover,1,0
139,D1,2009,06/03/2010,Freiburg,Hannover,1,2
140,D2,2009,21/08/2009,Union Berlin,Hansa Rostock,1,0
141,D2,2009,05/02/2010,Oberhausen,Hansa Rostock,2,1
142,D2,2009,27/02/2010,Greuther Furth,Hansa Rostock,1,0
143,D2,2009,20/09/2009,Augsburg,Hansa Rostock,5,2
144,D2,2009,09/11/2009,Aachen,Hansa Rostock,1,0
145,D2,2009,23/04/2010,Kaiserslautern,Hansa Rostock,0,1
146,D2,2009,14/03/2010,Paderborn,Hansa Rostock,2,2
147,D2,2009,14/02/2010,Koblenz,Hansa Rostock,0,0
148,D2,2009,28/03/2010,St Pauli,Hansa Rostock,2,0
149,D2,2009,27/11/2009,Frankfurt FSV,Hansa Rostock,0,1
150,D2,2009,11/04/2010,Karlsruhe,Hansa Rostock,2,1
151,D2,2009,09/05/2010,Fortuna Dusseldorf,Hansa Rostock,3,1
152,D2,2009,10/08/2009,Bielefeld,Hansa Rostock,3,1
153,D2,2009,24/10/2009,Duisburg,Hansa Rostock,3,1
154,D2,2009,14/12/2009,Cottbus,Hansa Rostock,0,0
155,D2,2009,22/01/2010,Munich 1860,Hansa Rostock,3,0
156,D2,2009,04/10/2009,Ahlen,Hansa Rostock,0,2
157,D1,2009,01/05/2010,Leverkusen,Hertha,1,1
158,D1,2009,23/08/2009,Bochum,Hertha,1,0
159,D1,2009,21/03/2010,Wolfsburg,Hertha,1,5
160,D1,2009,03/04/2010,FC Koln,Hertha,0,3
161,D1,2009,30/10/2009,Dortmund,Hertha,2,0
162,D1,2009,12/09/2009,Mainz,Hertha,2,1
163,D1,2009,17/10/2009,Nurnberg,Hertha,3,0
164,D1,2009,06/03/2010,Hamburg,Hertha,1,0
165,D1,2009,21/02/2010,Freiburg,Hertha,0,3
166,D1,2009,05/02/2010,Werder Bremen,Hertha,2,1
167,D1,2009,19/12/2009,Bayern Munich,Hertha,5,2
168,D1,2009,06/12/2009,Schalke 04,Hertha,2,0
169,D1,2009,16/01/2010,Hannover,Hertha,0,3
170,D1,2009,27/09/2009,Hoffenheim,Hertha,5,1
171,D1,2009,16/08/2009,M'gladbach,Hertha,2,1
172,D1,2009,18/04/2010,Ein Frankfurt,Hertha,2,2
173,D1,2009,21/11/2009,Stuttgart,Hertha,1,1
174,D1,2009,26/09/2009,Werder Bremen,Mainz,3,0
175,D1,2009,20/03/2010,Freiburg,Mainz,1,0
176,D1,2009,15/08/2009,Hannover,Mainz,1,1
177,D1,2009,03/04/2010,Nurnberg,Mainz,2,0
178,D1,2009,28/08/2009,M'gladbach,Mainz,2,0
179,D1,2009,18/12/2009,Schalke 04,Mainz,1,0
180,D1,2009,16/01/2010,Leverkusen,Mainz,4,2
181,D1,2009,07/03/2010,Hoffenheim,Mainz,0,1
182,D1,2009,17/10/2009,FC Koln,Mainz,1,0
183,D1,2009,01/05/2010,Stuttgart,Mainz,2,2
184,D1,2009,13/02/2010,Hertha,Mainz,1,1
185,D1,2009,30/01/2010,Bayern Munich,Mainz,3,0
186,D1,2009,31/10/2009,Wolfsburg,Mainz,3,3
187,D1,2009,19/09/2009,Bochum,Mainz,2,3
188,D1,2009,17/04/2010,Hamburg,Mainz,0,1
189,D1,2009,05/12/2009,Ein Frankfurt,Mainz,2,0
190,D1,2009,21/11/2009,Dortmund,Mainz,0,0
191,D2,2009,17/01/2010,Koblenz,Munich 1860,2,2
192,D2,2009,20/11/2009,Bielefeld,Munich 1860,0,1
193,D2,2009,14/02/2010,Greuther Furth,Munich 1860,1,2
194,D2,2009,17/02/2010,Karlsruhe,Munich 1860,2,0
195,D2,2009,08/11/2009,Cottbus,Munich 1860,1,0
196,D2,2009,24/10/2009,Frankfurt FSV,Munich 1860,3,2
197,D2,2009,15/08/2009,Hansa Rostock,Munich 1860,2,1
198,D2,2009,29/03/2010,Kaiserslautern,Munich 1860,4,0
199,D2,2009,18/04/2010,Fortuna Dusseldorf,Munich 1860,2,0
200,D2,2009,02/05/2010,Augsburg,Munich 1860,1,0
201,D2,2009,26/02/2010,Paderborn,Munich 1860,3,1
202,D2,2009,06/12/2009,Oberhausen,Munich 1860,0,1
203,D2,2009,15/03/2010,Duisburg,Munich 1860,0,1
204,D2,2009,28/08/2009,Ahlen,Munich 1860,0,0
205,D2,2009,20/09/2009,Aachen,Munich 1860,2,0
206,D2,2009,04/10/2009,St Pauli,Munich 1860,3,1
207,D2,2009,20/12/2009,Union Berlin,Munich 1860,1,1
208,D2,2009,16/10/2009,Oberhausen,St Pauli,1,3
209,D2,2009,17/04/2010,Union Berlin,St Pauli,2,1
210,D2,2009,22/11/2009,Augsburg,St Pauli,3,2
211,D2,2009,17/08/2009,Aachen,St Pauli,0,5
212,D2,2009,05/04/2010,Fortuna Dusseldorf,St Pauli,1,0
213,D2,2009,13/09/2009,Frankfurt FSV,St Pauli,2,3
214,D2,2009,19/03/2010,Cottbus,St Pauli,0,1
215,D2,2009,16/01/2010,Ahlen,St Pauli,0,2
216,D2,2009,28/08/2009,Karlsruhe,St Pauli,0,4
217,D2,2009,26/09/2009,Bielefeld,St Pauli,1,0
218,D2,2009,02/05/2010,Greuther Furth,St Pauli,1,4
219,D2,2009,29/01/2010,Duisburg,St Pauli,0,2
220,D2,2009,05/12/2009,Koblenz,St Pauli,1,5
221,D2,2009,07/03/2010,Munich 1860,St Pauli,2,1
222,D2,2009,20/12/2009,Paderborn,St Pauli,2,1
223,D2,2009,22/02/2010,Kaiserslautern,St Pauli,3,0
224,D2,2009,02/11/2009,Hansa Rostock,St Pauli,0,2
225,D1,2009,29/01/2010,Hamburg,Wolfsburg,1,1
226,D1,2009,03/10/2009,Bochum,Wolfsburg,1,1
227,D1,2009,01/05/2010,Dortmund,Wolfsburg,1,1
228,D1,2009,18/09/2009,Schalke 04,Wolfsburg,1,2
229,D1,2009,27/03/2010,Mainz,Wolfsburg,0,2
230,D1,2009,13/02/2010,Leverkusen,Wolfsburg,2,1
231,D1,2009,07/11/2009,Hoffenheim,Wolfsburg,1,2
232,D1,2009,16/01/2010,Stuttgart,Wolfsburg,3,1
233,D1,2009,25/10/2009,Hertha,Wolfsburg,0,0
234,D1,2009,13/03/2010,M'gladbach,Wolfsburg,0,4
235,D1,2009,15/08/2009,FC Koln,Wolfsburg,1,3
236,D1,2009,19/12/2009,Ein Frankfurt,Wolfsburg,2,2
237,D1,2009,11/04/2010,Nurnberg,Wolfsburg,0,2
238,D1,2009,28/11/2009,Werder Bremen,Wolfsburg,2,2
239,D1,2009,25/04/2010,Freiburg,Wolfsburg,1,0
240,D1,2009,29/08/2009,Bayern Munich,Wolfsburg,3,0
241,D1,2009,28/02/2010,Hannover,Wolfsburg,0,1
242,D1,2009,04/12/2009,Bayern Munich,M'gladbach,2,1
243,D1,2009,19/02/2010,Hoffenheim,M'gladbach,2,2
244,D1,2009,06/03/2010,Dortmund,M'gladbach,3,0
245,D1,2009,09/08/2009,Bochum,M'gladbach,3,3
246,D1,2009,18/10/2009,Wolfsburg,M'gladbach,2,1
247,D1,2009,07/02/2010,Mainz,M'gladbach,1,0
248,D1,2009,03/04/2010,Stuttgart,M'gladbach,2,1
249,D1,2009,12/09/2009,Nurnberg,M'gladbach,1,0
250,D1,2009,31/10/2009,Hamburg,M'gladbach,2,3
251,D1,2009,27/09/2009,Freiburg,M'gladbach,3,0
252,D1,2009,01/05/2010,Hannover,M'gladbach,6,1
253,D1,2009,17/04/2010,Schalke 04,M'gladbach,3,1
254,D1,2009,23/08/2009,Werder Bremen,M'gladbach,3,0
255,D1,2009,19/12/2009,Leverkusen,M'gladbach,3,2
256,D1,2009,23/01/2010,Hertha,M'gladbach,0,0
257,D1,2009,21/11/2009,Ein Frankfurt,M'gladbach,1,2
258,D1,2009,19/03/2010,FC Koln,M'gladbach,1,1
259,D2,2009,07/11/2009,Frankfurt FSV,Bielefeld,0,0
260,D2,2009,18/01/2010,Hansa Rostock,Bielefeld,1,1
261,D2,2009,26/10/2009,Paderborn,Bielefeld,0,2
262,D2,2009,04/12/2009,Fortuna Dusseldorf,Bielefeld,3,2
263,D2,2009,30/11/2009,Kaiserslautern,Bielefeld,1,0
264,D2,2009,20/12/2009,Oberhausen,Bielefeld,0,0
265,D2,2009,12/03/2010,Aachen,Bielefeld,2,1
266,D2,2009,05/10/2009,Karlsruhe,Bielefeld,0,1
267,D2,2009,09/04/2010,Munich 1860,Bielefeld,3,1
268,D2,2009,18/09/2009,Duisburg,Bielefeld,0,3
269,D2,2009,02/05/2010,Union Berlin,Bielefeld,3,0
270,D2,2009,30/01/2010,Augsburg,Bielefeld,3,1
271,D2,2009,29/08/2009,Greuther Furth,Bielefeld,2,4
272,D2,2009,28/02/2010,St Pauli,Bielefeld,0,1
273,D2,2009,16/08/2009,Koblenz,Bielefeld,3,2
274,D2,2009,27/03/2010,Cottbus,Bielefeld,4,1
275,D2,2009,12/02/2010,Ahlen,Bielefeld,0,1
276,D2,2009,26/02/2010,Frankfurt FSV,Cottbus,0,0
277,D2,2009,25/10/2009,St Pauli,Cottbus,1,1
278,D2,2009,29/01/2010,Greuther Furth,Cottbus,1,0
279,D2,2009,04/04/2010,Munich 1860,Cottbus,1,2
280,D2,2009,18/09/2009,Paderborn,Cottbus,5,1
281,D2,2009,04/12/2009,Union Berlin,Cottbus,1,1
282,D2,2009,18/12/2009,Ahlen,Cottbus,0,4
283,D2,2009,18/04/2010,Oberhausen,Cottbus,4,1
284,D2,2009,17/01/2010,Augsburg,Cottbus,3,1
285,D2,2009,02/05/2010,Hansa Rostock,Cottbus,0,0
286,D2,2009,31/10/2009,Bielefeld,Cottbus,2,0
287,D2,2009,20/11/2009,Fortuna Dusseldorf,Cottbus,2,1
288,D2,2009,14/08/2009,Duisburg,Cottbus,2,2
289,D2,2009,13/02/2010,Karlsruhe,Cottbus,0,2
290,D2,2009,02/10/2009,Aachen,Cottbus,1,1
291,D2,2009,28/08/2009,Koblenz,Cottbus,0,2
292,D2,2009,14/03/2010,Kaiserslautern,Cottbus,4,1
293,D2,2009,09/05/2010,Karlsruhe,Greuther Furth,1,1
294,D2,2009,05/03/2010,Fortuna Dusseldorf,Greuther Furth,0,0
295,D2,2009,21/02/2010,Oberhausen,Greuther Furth,0,1
296,D2,2009,04/04/2010,Augsburg,Greuther Furth,1,1
297,D2,2009,24/04/2010,Aachen,Greuther Furth,2,2
298,D2,2009,11/04/2010,Duisburg,Greuther Furth,1,1
299,D2,2009,28/11/2009,Paderborn,Greuther Furth,1,0
300,D2,2009,19/10/2009,Union Berlin,Greuther Furth,1,2
301,D2,2009,31/10/2009,Ahlen,Greuther Furth,0,1
302,D2,2009,27/09/2009,Hansa Rostock,Greuther Furth,4,0
303,D2,2009,05/02/2010,Bielefeld,Greuther Furth,2,1
304,D2,2009,22/01/2010,Frankfurt FSV,Greuther Furth,0,5
305,D2,2009,23/08/2009,Cottbus,Greuther Furth,1,3
306,D2,2009,08/08/2009,Kaiserslautern,Greuther Furth,2,1
307,D2,2009,12/09/2009,Munich 1860,Greuther Furth,3,1
308,D2,2009,19/03/2010,Koblenz,Greuther Furth,2,0
309,D2,2009,13/12/2009,St Pauli,Greuther Furth,2,2
310,D2,2009,29/08/2009,Hansa Rostock,Oberhausen,0,2
311,D2,2009,26/02/2010,Duisburg,Oberhausen,2,2
312,D2,2009,02/10/2009,Koblenz,Oberhausen,0,1
313,D2,2009,13/12/2009,Fortuna Dusseldorf,Oberhausen,2,0
314,D2,2009,29/11/2009,Cottbus,Oberhausen,3,0
315,D2,2009,16/08/2009,Augsburg,Oberhausen,2,2
316,D2,2009,25/10/2009,Karlsruhe,Oberhausen,1,1
317,D2,2009,25/04/2010,Munich 1860,Oberhausen,2,2
318,D2,2009,15/01/2010,Union Berlin,Oberhausen,1,0
319,D2,2009,31/01/2010,Ahlen,Oberhausen,1,0
320,D2,2009,14/03/2010,St Pauli,Oberhausen,5,3
321,D2,2009,09/05/2010,Bielefeld,Oberhausen,2,1
322,D2,2009,19/09/2009,Greuther Furth,Oberhausen,4,0
323,D2,2009,11/04/2010,Frankfurt FSV,Oberhausen,1,0
324,D2,2009,26/03/2010,Paderborn,Oberhausen,1,2
325,D2,2009,13/02/2010,Aachen,Oberhausen,2,1
326,D2,2009,06/11/2009,Kaiserslautern,Oberhausen,3,1
327,D2,2009,18/12/2009,Duisburg,Aachen,0,2
328,D2,2009,20/02/2010,Munich 1860,Aachen,3,2
329,D2,2009,01/11/2009,Augsburg,Aachen,0,1
330,D2,2009,16/10/2009,Bielefeld,Aachen,1,0
331,D2,2009,21/03/2010,Union Berlin,Aachen,0,0
332,D2,2009,22/11/2009,Koblenz,Aachen,1,0
333,D2,2009,07/08/2009,Karlsruhe,Aachen,1,1
334,D2,2009,07/12/2009,Greuther Furth,Aachen,0,2
335,D2,2009,23/08/2009,Kaiserslautern,Aachen,1,1
336,D2,2009,04/04/2010,Hansa Rostock,Aachen,2,0
337,D2,2009,02/05/2010,Paderborn,Aachen,2,1
338,D2,2009,23/01/2010,St Pauli,Aachen,1,0
339,D2,2009,06/03/2010,Cottbus,Aachen,3,1
340,D2,2009,28/09/2009,Fortuna Dusseldorf,Aachen,0,0
341,D2,2009,18/04/2010,Ahlen,Aachen,0,1
342,D2,2009,07/02/2010,Frankfurt FSV,Aachen,1,1
343,D2,2009,13/09/2009,Oberhausen,Aachen,1,0
344,D2,2009,23/04/2010,Karlsruhe,Ahlen,1,0
345,D2,2009,27/11/2009,Aachen,Ahlen,0,2
346,D2,2009,08/11/2009,Duisburg,Ahlen,2,2
347,D2,2009,11/09/2009,Bielefeld,Ahlen,2,0
348,D2,2009,23/01/2010,Kaiserslautern,Ahlen,0,0
349,D2,2009,08/02/2010,Munich 1860,Ahlen,0,1
350,D2,2009,23/08/2009,Oberhausen,Ahlen,2,0
351,D2,2009,25/09/2009,Union Berlin,Ahlen,2,1
352,D2,2009,12/12/2009,Frankfurt FSV,Ahlen,0,0
353,D2,2009,09/04/2010,Paderborn,Ahlen,2,0
354,D2,2009,07/08/2009,St Pauli,Ahlen,2,1
355,D2,2009,05/03/2010,Hansa Rostock,Ahlen,0,1
356,D2,2009,19/02/2010,Fortuna Dusseldorf,Ahlen,4,0
357,D2,2009,20/03/2010,Augsburg,Ahlen,3,1
358,D2,2009,28/03/2010,Greuther Furth,Ahlen,3,1
359,D2,2009,09/05/2010,Cottbus,Ahlen,4,1
360,D2,2009,18/10/2009,Koblenz,Ahlen,1,1
361,D2,2009,30/08/2009,Augsburg,Union Berlin,1,1
362,D2,2009,18/09/2009,Koblenz,Union Berlin,1,1
363,D2,2009,26/04/2010,Cottbus,Union Berlin,4,2
364,D2,2009,26/03/2010,Frankfurt FSV,Union Berlin,2,1
365,D2,2009,07/08/2009,Oberhausen,Union Berlin,0,3
366,D2,2009,22/01/2010,Fortuna Dusseldorf,Union Berlin,1,0
367,D2,2009,29/11/2009,St Pauli,Union Berlin,3,0
368,D2,2009,10/04/2010,Kaiserslautern,Union Berlin,1,1
369,D2,2009,12/03/2010,Greuther Furth,Union Berlin,0,0
370,D2,2009,25/10/2009,Aachen,Union Berlin,1,4
371,D2,2009,12/02/2010,Paderborn,Union Berlin,3,0
372,D2,2009,02/10/2009,Duisburg,Union Berlin,3,1
373,D2,2009,09/05/2010,Munich 1860,Union Berlin,2,0
374,D2,2009,08/11/2009,Karlsruhe,Union Berlin,3,2
375,D2,2009,13/12/2009,Bielefeld,Union Berlin,1,1
376,D2,2009,28/02/2010,Ahlen,Union Berlin,3,2
377,D2,2009,24/02/2010,Hansa Rostock,Union Berlin,0,0
378,D2,2009,20/03/2010,Bielefeld,Paderborn,3,0
379,D2,2009,13/09/2009,Union Berlin,Paderborn,5,4
380,D2,2009,16/04/2010,Greuther Furth,Paderborn,1,1
381,D2,2009,21/08/2009,Frankfurt FSV,Paderborn,0,0
382,D2,2009,07/02/2010,Kaiserslautern,Paderborn,3,0
383,D2,2009,24/01/2010,Karlsruhe,Paderborn,1,2
384,D2,2009,27/09/2009,Munich 1860,Paderborn,0,0
385,D2,2009,30/10/2009,Oberhausen,Paderborn,3,2
386,D2,2009,09/05/2010,St Pauli,Paderborn,1,2
387,D2,2009,17/10/2009,Hansa Rostock,Paderborn,1,2
388,D2,2009,11/12/2009,Aachen,Paderborn,1,1
389,D2,2009,24/04/2010,Duisburg,Paderborn,2,3
390,D2,2009,07/03/2010,Augsburg,Paderborn,3,0
391,D2,2009,08/08/2009,Fortuna Dusseldorf,Paderborn,3,0
392,D2,2009,20/11/2009,Ahlen,Paderborn,0,0
393,D2,2009,21/02/2010,Cottbus,Paderborn,1,2
394,D2,2009,04/04/2010,Koblenz,Paderborn,2,1
395,D2,2009,03/10/2009,Paderborn,Augsburg,2,2
396,D2,2009,25/04/2010,Frankfurt FSV,Augsburg,1,1
397,D2,2009,13/03/2010,Karlsruhe,Augsburg,1,0
398,D2,2009,28/11/2009,Duisburg,Augsburg,2,2
399,D2,2009,27/02/2010,Koblenz,Augsburg,0,1
400,D2,2009,28/03/2010,Aachen,Augsburg,4,0
401,D2,2009,09/08/2009,Cottbus,Augsburg,3,1
402,D2,2009,09/05/2010,Kaiserslautern,Augsburg,1,1
403,D2,2009,20/02/2010,Hansa Rostock,Augsburg,0,1
404,D2,2009,07/11/2009,Greuther Furth,Augsburg,4,5
405,D2,2009,11/09/2009,Fortuna Dusseldorf,Augsburg,1,1
406,D2,2009,23/10/2009,Ahlen,Augsburg,1,3
407,D2,2009,06/02/2010,Union Berlin,Augsburg,0,0
408,D2,2009,12/04/2010,St Pauli,Augsburg,3,0
409,D2,2009,24/01/2010,Oberhausen,Augsburg,0,3
410,D2,2009,12/12/2009,Munich 1860,Augsburg,1,0
411,D2,2009,22/08/2009,Bielefeld,Augsburg,1,2
412,D2,2009,27/11/2009,Karlsruhe,Koblenz,2,1
413,D2,2009,12/03/2010,Ahlen,Koblenz,0,2
414,D2,2009,21/08/2009,Fortuna Dusseldorf,Koblenz,1,0
415,D2,2009,26/03/2010,Duisburg,Koblenz,4,1
416,D2,2009,09/04/2010,Aachen,Koblenz,1,1
417,D2,2009,06/02/2010,Cottbus,Koblenz,1,1
418,D2,2009,12/09/2009,Hansa Rostock,Koblenz,2,1
419,D2,2009,19/02/2010,Union Berlin,Koblenz,3,2
420,D2,2009,24/01/2010,Bielefeld,Koblenz,4,2
421,D2,2009,11/12/2009,Kaiserslautern,Koblenz,3,0
422,D2,2009,23/10/2009,Greuther Furth,Koblenz,1,2
423,D2,2009,09/05/2010,Frankfurt FSV,Koblenz,1,1
424,D2,2009,05/03/2010,Oberhausen,Koblenz,2,0
425,D2,2009,06/11/2009,Paderborn,Koblenz,2,1
426,D2,2009,23/04/2010,St Pauli,Koblenz,6,1
